latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.45227,-81.67634,341.68,0.61,0.54,2026-08-29,1743,N20,nominal,2.0NRT,308.2,8.34,D
43.58435,-72.95291,329.81,0.39,0.36,2026-08-29,1743,N20,nominal,2.0NRT,295.01,1.75,D
41.46785,-83.36322,331.03,0.37,0.58,2026-08-29,1743,N20,nominal,2.0NRT,293.78,3.39,D
43.07017,-76.7481,334.04,0.5,0.41,2026-08-29,1743,N20,nominal,2.0NRT,293.86,4.47,D
44.43553,-68.77336,326.95,0.42,0.38,2026-08-29,1743,N20,nominal,2.0NRT,298.78,2.23,D
42.80386,-80.09724,327.5,0.48,0.48,2026-08-29,1743,N20,low,2.0NRT,299.92,7.26,D
42.8149,-80.08978,330.95,0.48,0.48,2026-08-29,1743,N20,nominal,2.0NRT,298.62,3.61,D
42.80493,-80.09515,337.61,0.48,0.48,2026-08-29,1743,N20,nominal,2.0NRT,300.77,6.16,D
42.8147,-80.09325,332.01,0.47,0.48,2026-08-29,1743,N20,nominal,2.0NRT,299.28,6.58,D
42.28019,-83.11024,335.19,0.34,0.56,2026-08-29,1743,N20,nominal,2.0NRT,300.62,1.24,D
43.26047,-79.80845,331.55,0.45,0.47,2026-08-29,1743,N20,low,2.0NRT,301.88,4.13,D
43.26582,-79.80493,328.27,0.45,0.47,2026-08-29,1743,N20,low,2.0NRT,302,4.83,D
43.27239,-79.79617,340.49,0.45,0.47,2026-08-29,1743,N20,nominal,2.0NRT,298.82,4.17,D
43.26994,-79.80671,337.1,0.45,0.47,2026-08-29,1743,N20,nominal,2.0NRT,302.06,6.02,D
42.92697,-82.17112,335.14,0.59,0.53,2026-08-29,1743,N20,nominal,2.0NRT,293.81,4.48,D
44.86253,-74.354,326.06,0.4,0.37,2026-08-29,1743,N20,nominal,2.0NRT,293.3,0.77,D
45.83838,-73.24744,331.7,0.39,0.36,2026-08-29,1743,N20,low,2.0NRT,303.2,3.18,D
41.16529,-98.12583,331.18,0.4,0.37,2026-08-29,1923,N20,nominal,2.0NRT,298.59,1.46,D
42.80659,-80.09273,325.77,0.61,0.71,2026-08-29,1923,N20,nominal,2.0NRT,293.95,3.58,D
42.81319,-80.0928,325.17,0.61,0.71,2026-08-29,1923,N20,nominal,2.0NRT,291.97,3.58,D
41.41624,-99.11761,334.42,0.42,0.38,2026-08-29,1923,N20,nominal,2.0NRT,306.12,2.1,D
41.10383,-101.84435,333.37,0.53,0.42,2026-08-29,1923,N20,low,2.0NRT,305.07,4.23,D
43.94896,-92.54568,331.18,0.47,0.4,2026-08-29,1923,N20,nominal,2.0NRT,294.35,3.05,D
43.95726,-92.50565,338.79,0.47,0.4,2026-08-29,1923,N20,nominal,2.0NRT,294.98,13.64,D
44.68835,-98.66817,333.21,0.39,0.36,2026-08-29,1925,N20,nominal,2.0NRT,296.49,2.78,D
48.2543,-79.01969,326.71,0.72,0.75,2026-08-29,1925,N20,nominal,2.0NRT,285.94,3.51,D
43.80017,-115.6004,367,0.67,0.73,2026-08-29,1925,N20,high,2.0NRT,298.66,26.05,D
43.79714,-115.60935,331.48,0.67,0.74,2026-08-29,1925,N20,nominal,2.0NRT,295.06,14.93,D
43.80698,-115.60237,367,0.67,0.73,2026-08-29,1925,N20,high,2.0NRT,294.48,21.52,D
19.52225,-92.18587,330.65,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,296.19,1.94,D
43.80356,-115.6125,328.96,0.67,0.74,2026-08-29,1925,N20,nominal,2.0NRT,291.23,27.34,D
43.81362,-115.60486,367,0.67,0.73,2026-08-29,1925,N20,high,2.0NRT,293.82,21.52,D
20.02169,-89.30576,331.18,0.39,0.36,2026-08-29,1917,N20,low,2.0NRT,303.22,3.05,D
19.56638,-92.23879,336.09,0.42,0.38,2026-08-29,1917,N20,nominal,2.0NRT,297.01,3.43,D
43.8211,-115.5827,335.64,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,294.33,10.19,D
43.82692,-115.58759,338.29,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,291.48,6.48,D
19.59901,-92.29421,335.11,0.42,0.38,2026-08-29,1917,N20,nominal,2.0NRT,298.03,3.61,D
43.79804,-115.59829,345.6,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,294.89,9.95,D
21.82003,-78.12621,341.14,0.55,0.68,2026-08-29,1917,N20,nominal,2.0NRT,292.48,9.5,D
43.79533,-115.60614,345.87,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,299.88,9.95,D
21.83759,-78.06715,338.57,0.56,0.69,2026-08-29,1917,N20,nominal,2.0NRT,293.6,6.9,D
43.80176,-115.60927,338.48,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,292.46,18.17,D
21.01112,-86.99029,348.71,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,304.79,19.96,D
43.81194,-115.6015,349.6,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,293.82,18.17,D
21.01472,-86.99083,347.53,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,304.88,19.96,D
21.01893,-86.98692,334.12,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,299.85,7.41,D
43.80825,-115.61221,352.89,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,299.02,18.17,D
43.8254,-115.58418,330.17,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,292.34,6.82,D
21.01833,-86.99136,347.5,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,303.44,7.41,D
43.8223,-115.59318,335.07,0.67,0.73,2026-08-29,1925,N20,nominal,2.0NRT,291.19,6.82,D
21.02193,-86.9919,333.13,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.17,7.41,D
21.02976,-86.96136,335.11,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.54,5.36,D
45.85066,-114.56695,332.28,0.51,0.66,2026-08-29,1925,N20,nominal,2.0NRT,292.95,8.73,D
21.02916,-86.9658,335.54,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.12,5.36,D
46.15242,-113.90216,331.09,0.47,0.64,2026-08-29,1925,N20,nominal,2.0NRT,289.73,5.23,D
21.02554,-86.99244,333.55,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.94,4.79,D
46.15758,-113.90636,335.16,0.47,0.64,2026-08-29,1925,N20,nominal,2.0NRT,288.43,6.1,D
46.15864,-113.92365,339.37,0.47,0.64,2026-08-29,1925,N20,nominal,2.0NRT,288.68,12.2,D
21.03458,-86.95299,344.82,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,303.28,7.97,D
46.09528,-115.16976,348.19,0.54,0.68,2026-08-29,1925,N20,nominal,2.0NRT,291.15,24.44,D
21.03398,-86.95744,341.06,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,302.19,7.97,D
46.0974,-115.16331,356.05,0.54,0.67,2026-08-29,1925,N20,low,2.0NRT,287.88,24.44,D
21.02343,-86.99103,344.27,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.75,6.86,D
21.0311,-86.96042,342.08,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,301.8,4.63,D
46.25227,-115.08992,330.26,0.53,0.67,2026-08-29,1925,N20,nominal,2.0NRT,287.96,3.25,D
21.03052,-86.96488,344.19,0.46,0.39,2026-08-29,1917,N20,nominal,2.0NRT,302.52,4.63,D
46.28561,-115.02951,332.41,0.52,0.67,2026-08-29,1925,N20,nominal,2.0NRT,285.4,31.74,D
46.28236,-115.03952,350.66,0.52,0.67,2026-08-29,1925,N20,nominal,2.0NRT,297.21,67.57,D
21.03587,-86.95204,338.6,0.47,0.39,2026-08-29,1917,N20,nominal,2.0NRT,308.13,27.09,D
21.03529,-86.9565,330.19,0.47,0.39,2026-08-29,1917,N20,low,2.0NRT,301.63,27.09,D
22.02583,-78.25873,348.5,0.55,0.68,2026-08-29,1917,N20,nominal,2.0NRT,294.56,6.34,D
22.02539,-78.26407,331.04,0.54,0.68,2026-08-29,1917,N20,nominal,2.0NRT,293.35,6.34,D
21.17828,-86.9717,335.7,0.47,0.39,2026-08-29,1917,N20,nominal,2.0NRT,300.2,4,D
20.7558,-100.28517,332.05,0.39,0.59,2026-08-29,1917,N20,nominal,2.0NRT,296.35,5.58,D
21.1551,-98.61605,332.44,0.59,0.53,2026-08-29,1917,N20,nominal,2.0NRT,295.26,6.68,D
21.15449,-98.61872,332.75,0.59,0.53,2026-08-29,1917,N20,nominal,2.0NRT,295.26,5.6,D
21.28149,-98.35959,333.22,0.57,0.52,2026-08-29,1917,N20,nominal,2.0NRT,294.78,3.68,D
21.42568,-97.99448,339.9,0.53,0.5,2026-08-29,1917,N20,nominal,2.0NRT,295.41,6.59,D
21.40619,-98.45252,333.77,0.57,0.52,2026-08-29,1917,N20,nominal,2.0NRT,295.83,3.42,D
21.56071,-97.7049,334.76,0.51,0.49,2026-08-29,1917,N20,nominal,2.0NRT,296.95,4.2,D
21.40857,-98.44906,330.47,0.57,0.52,2026-08-29,1917,N20,nominal,2.0NRT,295.26,5.76,D
21.41793,-98.54663,344.37,0.58,0.52,2026-08-29,1917,N20,nominal,2.0NRT,293.36,6.84,D
21.57927,-99.44508,367,0.33,0.55,2026-08-29,1917,N20,high,2.0NRT,293.3,8.89,D
21.57867,-99.4479,344.17,0.33,0.55,2026-08-29,1917,N20,nominal,2.0NRT,292.48,7.4,D
22.07166,-98.37816,330.3,0.55,0.51,2026-08-29,1917,N20,nominal,2.0NRT,298.96,10.2,D
22.07581,-98.3755,330.32,0.55,0.51,2026-08-29,1917,N20,nominal,2.0NRT,296.8,2.61,D
22.26167,-97.80688,348.4,0.5,0.49,2026-08-29,1917,N20,nominal,2.0NRT,301.42,16.24,D
22.55485,-98.64605,342.32,0.56,0.51,2026-08-29,1919,N20,nominal,2.0NRT,298.98,5.55,D
22.55378,-98.65133,333.63,0.56,0.51,2026-08-29,1919,N20,nominal,2.0NRT,299.15,5.52,D
22.55218,-98.64776,345.75,0.56,0.51,2026-08-29,1919,N20,nominal,2.0NRT,299.85,11.58,D
22.55681,-98.64885,336.51,0.56,0.51,2026-08-29,1919,N20,nominal,2.0NRT,296.88,3.65,D
22.73239,-98.84916,344.39,0.57,0.52,2026-08-29,1919,N20,nominal,2.0NRT,301.13,13.67,D
22.73426,-98.84756,346.75,0.57,0.52,2026-08-29,1919,N20,nominal,2.0NRT,301.59,11.16,D
21.5002,-104.46346,344.83,0.69,0.74,2026-08-29,1919,N20,nominal,2.0NRT,290.66,10.57,D
21.91227,-104.14806,329.46,0.64,0.72,2026-08-29,1919,N20,nominal,2.0NRT,290.02,6.21,D
22.41221,-102.38988,340.08,0.49,0.65,2026-08-29,1919,N20,nominal,2.0NRT,308.66,6.48,D
22.41675,-102.38982,367,0.49,0.65,2026-08-29,1919,N20,high,2.0NRT,306.33,4.87,D
22.41775,-102.38555,333.28,0.49,0.65,2026-08-29,1919,N20,nominal,2.0NRT,305.21,4.87,D
23.51038,-98.08368,352.53,0.49,0.49,2026-08-29,1919,N20,nominal,2.0NRT,299.32,21.09,D
23.51477,-98.08472,346.9,0.49,0.49,2026-08-29,1919,N20,nominal,2.0NRT,296.77,6.95,D
23.65531,-98.22247,345.28,0.5,0.49,2026-08-29,1919,N20,nominal,2.0NRT,301.6,8.7,D
23.65971,-98.22359,331.83,0.5,0.49,2026-08-29,1919,N20,nominal,2.0NRT,301.66,4.4,D
23.59998,-98.72224,343.03,0.54,0.51,2026-08-29,1919,N20,nominal,2.0NRT,303.08,11.28,D
23.80441,-97.91172,341.82,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,299.72,8.81,D
23.80353,-97.91623,335.32,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,299.03,4.1,D
23.80041,-97.91389,346.41,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,300.37,5.71,D
23.91235,-98.19479,334.74,0.49,0.49,2026-08-29,1919,N20,nominal,2.0NRT,301.73,7.34,D
24.21505,-97.91257,352.93,0.47,0.47,2026-08-29,1919,N20,nominal,2.0NRT,305.12,33.69,D
24.13753,-98.51962,343.55,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,303.69,16.29,D
24.13652,-98.52449,355.53,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,305.86,16.29,D
24.14097,-98.52555,343.01,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,302.82,16.29,D
24.13997,-98.53042,338.99,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,302.86,14.95,D
24.30301,-97.88526,331.13,0.46,0.47,2026-08-29,1919,N20,low,2.0NRT,302.08,2.99,D
24.30212,-97.88969,343.41,0.46,0.47,2026-08-29,1919,N20,nominal,2.0NRT,304.31,2.99,D
23.27224,-102.63337,335.74,0.48,0.65,2026-08-29,1919,N20,low,2.0NRT,306.47,3.11,D
24.25721,-98.49432,354.99,0.5,0.49,2026-08-29,1919,N20,nominal,2.0NRT,310.45,31.3,D
24.25621,-98.49915,355.43,0.5,0.49,2026-08-29,1919,N20,nominal,2.0NRT,308.03,31.3,D
24.26064,-98.5002,350.16,0.5,0.49,2026-08-29,1919,N20,nominal,2.0NRT,305.96,13.67,D
24.24239,-99.15955,333.97,0.55,0.51,2026-08-29,1919,N20,nominal,2.0NRT,303.15,6.74,D
24.24126,-99.16489,339.95,0.55,0.51,2026-08-29,1919,N20,nominal,2.0NRT,304.02,6.74,D
24.68269,-97.89746,340.17,0.46,0.47,2026-08-29,1919,N20,nominal,2.0NRT,301.37,3.86,D
24.68182,-97.90188,337.12,0.46,0.47,2026-08-29,1919,N20,nominal,2.0NRT,301.83,3.86,D
24.68061,-97.90025,345.04,0.45,0.47,2026-08-29,1919,N20,nominal,2.0NRT,301.64,7.46,D
24.70111,-97.88673,330.25,0.45,0.47,2026-08-29,1919,N20,low,2.0NRT,301.44,1.53,D
25.1053,-98.4134,349.65,0.48,0.48,2026-08-29,1919,N20,nominal,2.0NRT,306.3,11.33,D
25.08759,-99.01704,342.49,0.52,0.5,2026-08-29,1919,N20,nominal,2.0NRT,302.92,6.65,D
25.31072,-99.13633,340.71,0.53,0.5,2026-08-29,1919,N20,nominal,2.0NRT,307.06,4.94,D
25.30968,-99.14143,332.12,0.53,0.5,2026-08-29,1919,N20,low,2.0NRT,307.1,4.94,D
25.31145,-99.13515,340.65,0.53,0.5,2026-08-29,1919,N20,nominal,2.0NRT,305.84,4.6,D
25.31038,-99.14024,339.82,0.53,0.5,2026-08-29,1919,N20,nominal,2.0NRT,309.03,4.6,D
25.83426,-97.2382,337.26,0.4,0.44,2026-08-29,1919,N20,nominal,2.0NRT,301.4,2.03,D
25.67368,-98.29008,340.23,0.46,0.47,2026-08-29,1919,N20,nominal,2.0NRT,302.36,7.55,D
25.39103,-99.78327,349.83,0.57,0.52,2026-08-29,1919,N20,nominal,2.0NRT,299.66,14.84,D
25.39282,-99.7799,337.84,0.57,0.52,2026-08-29,1919,N20,nominal,2.0NRT,299.73,8.16,D
25.39161,-99.7855,339.45,0.57,0.52,2026-08-29,1919,N20,nominal,2.0NRT,299.51,7.95,D
25.57832,-99.93535,337.07,0.58,0.52,2026-08-29,1919,N20,nominal,2.0NRT,297.77,2.71,D
25.87072,-99.08847,336.73,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,302.5,4.37,D
26.23929,-98.70314,346.98,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,303.29,10.25,D
26.23835,-98.70779,341.54,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,300.2,6.54,D
29.28935,-82.44833,333.47,0.35,0.57,2026-08-29,1919,N20,nominal,2.0NRT,290.41,3.54,D
27.42289,-99.58757,338.76,0.51,0.49,2026-08-29,1919,N20,nominal,2.0NRT,300.37,2.03,D
28.41854,-96.87413,331.34,0.52,0.41,2026-08-29,1919,N20,low,2.0NRT,301.41,2.94,D
29.94253,-92.28465,344.26,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,312.38,12.42,D
29.3686,-96.15367,337.02,0.46,0.39,2026-08-29,1919,N20,nominal,2.0NRT,304.2,1.72,D
29.80358,-93.76665,343.06,0.39,0.36,2026-08-29,1919,N20,nominal,2.0NRT,302.33,13.65,D
29.83267,-93.96372,336.38,0.39,0.37,2026-08-29,1919,N20,nominal,2.0NRT,300.98,2.27,D
29.83599,-93.96444,330.12,0.39,0.37,2026-08-29,1919,N20,low,2.0NRT,304.21,2.27,D
30.34951,-90.72995,335.16,0.41,0.37,2026-08-29,1919,N20,nominal,2.0NRT,297.97,4.77,D
28.96852,-98.90874,334.48,0.43,0.46,2026-08-29,1919,N20,nominal,2.0NRT,301.85,7.36,D
28.93246,-99.62411,340.53,0.48,0.48,2026-08-29,1919,N20,nominal,2.0NRT,306.19,3.82,D
28.93676,-99.62527,337.66,0.48,0.48,2026-08-29,1919,N20,nominal,2.0NRT,306.15,3.82,D
30.14769,-92.92305,345.88,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,308.36,20.65,D
30.14708,-92.927,336.57,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,303.49,20.65,D
30.51488,-90.49062,334.15,0.42,0.37,2026-08-29,1919,N20,nominal,2.0NRT,304.75,2.23,D
28.93365,-99.62239,343.25,0.47,0.48,2026-08-29,1919,N20,nominal,2.0NRT,305.65,11.61,D
30.1628,-93.00333,343.45,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,298.62,4.15,D
30.34459,-92.6612,340.03,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,304.66,3.51,D
30.43879,-92.66769,337.82,0.38,0.36,2026-08-29,1919,N20,nominal,2.0NRT,305.92,5.06,D
30.02213,-95.34895,333.95,0.43,0.38,2026-08-29,1919,N20,nominal,2.0NRT,301.8,3.8,D
30.56741,-92.19374,335.52,0.39,0.36,2026-08-29,1919,N20,nominal,2.0NRT,303.97,2.31,D
30.06342,-95.85972,335.52,0.44,0.39,2026-08-29,1919,N20,nominal,2.0NRT,303.74,3.22,D
30.93247,-90.40183,338.45,0.42,0.38,2026-08-29,1919,N20,nominal,2.0NRT,309.33,2.68,D
30.21279,-95.36741,338.36,0.42,0.38,2026-08-29,1919,N20,nominal,2.0NRT,307.78,5.85,D
31.16116,-89.30402,339.57,0.46,0.39,2026-08-29,1919,N20,nominal,2.0NRT,305.66,22.34,D
30.82351,-92.25488,332.45,0.39,0.36,2026-08-29,1919,N20,low,2.0NRT,305.8,4.06,D
30.82292,-92.25888,335.36,0.39,0.36,2026-08-29,1919,N20,low,2.0NRT,305.88,4.06,D
31.45929,-87.40239,340.07,0.39,0.44,2026-08-29,1919,N20,nominal,2.0NRT,291.22,6.94,D
30.44694,-94.76491,333.84,0.41,0.37,2026-08-29,1919,N20,nominal,2.0NRT,300.68,5.24,D
31.29005,-90.04465,334.65,0.44,0.38,2026-08-29,1919,N20,nominal,2.0NRT,306.28,6.13,D
31.29355,-90.04529,337.11,0.44,0.38,2026-08-29,1919,N20,nominal,2.0NRT,307.95,6.13,D
31.24359,-90.60748,335.63,0.42,0.38,2026-08-29,1919,N20,nominal,2.0NRT,304.94,2.53,D
31.48965,-89.11524,335.3,0.48,0.4,2026-08-29,1919,N20,nominal,2.0NRT,301.87,3.07,D
31.37381,-93.29213,342.26,0.38,0.36,2026-08-29,1921,N20,nominal,2.0NRT,303.21,11.62,D
30.15672,-100.31985,341.18,0.49,0.49,2026-08-29,1921,N20,nominal,2.0NRT,305.98,9.39,D
30.18606,-100.31228,344.28,0.49,0.49,2026-08-29,1921,N20,nominal,2.0NRT,300.64,8.43,D
30.19146,-100.30864,331.62,0.49,0.49,2026-08-29,1921,N20,low,2.0NRT,303.5,8.29,D
30.19041,-100.31356,355.75,0.49,0.49,2026-08-29,1921,N20,nominal,2.0NRT,303.2,8.29,D
30.20569,-100.32856,341.5,0.49,0.49,2026-08-29,1921,N20,nominal,2.0NRT,300.29,5.61,D
32.41301,-86.50537,340.88,0.44,0.46,2026-08-29,1921,N20,nominal,2.0NRT,299.77,8.35,D
30.34101,-100.14522,367,0.48,0.48,2026-08-29,1921,N20,high,2.0NRT,307.23,12.41,D
30.34304,-100.13565,346.46,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,300.77,6.9,D
30.34203,-100.14043,341.75,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,302.31,12.41,D
30.34533,-100.14638,354.17,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,308.04,28.1,D
30.34962,-100.1476,344.56,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,303.97,28.1,D
30.35493,-100.14404,342.79,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,295.23,8.24,D
31.99185,-90.83273,333.55,0.42,0.37,2026-08-29,1921,N20,nominal,2.0NRT,304.11,2.83,D
32.18169,-90.42603,333.12,0.43,0.38,2026-08-29,1921,N20,low,2.0NRT,303.74,2.77,D
31.35117,-96.17078,338.41,0.44,0.38,2026-08-29,1921,N20,low,2.0NRT,309.86,4.58,D
32.45948,-89.70511,337.63,0.46,0.39,2026-08-29,1921,N20,low,2.0NRT,308.43,27.23,D
32.46308,-89.70573,337.17,0.46,0.39,2026-08-29,1921,N20,low,2.0NRT,307.75,7.49,D
30.51779,-101.19026,331.93,0.54,0.51,2026-08-29,1921,N20,nominal,2.0NRT,291.78,3.46,D
31.24464,-97.6981,337.58,0.51,0.41,2026-08-29,1921,N20,low,2.0NRT,311.13,7.69,D
30.58069,-100.92757,344.07,0.52,0.5,2026-08-29,1921,N20,nominal,2.0NRT,306.14,8.17,D
30.5795,-100.93297,333.65,0.52,0.5,2026-08-29,1921,N20,low,2.0NRT,305.08,8.17,D
30.52355,-101.18612,341.38,0.54,0.51,2026-08-29,1921,N20,nominal,2.0NRT,297.17,8.88,D
30.52235,-101.19154,353.3,0.54,0.51,2026-08-29,1921,N20,nominal,2.0NRT,302.25,8.88,D
32.42152,-90.38184,347.01,0.43,0.38,2026-08-29,1921,N20,nominal,2.0NRT,308.97,13.06,D
31.67389,-95.81547,334.16,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,305.29,2.76,D
31.67312,-95.81988,335.16,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,306.17,2.76,D
32.75426,-89.38828,340.01,0.48,0.4,2026-08-29,1921,N20,nominal,2.0NRT,312.11,8.26,D
32.75365,-89.39337,330.34,0.48,0.4,2026-08-29,1921,N20,nominal,2.0NRT,302.36,4.07,D
32.51508,-92.10818,340.91,0.39,0.36,2026-08-29,1921,N20,nominal,2.0NRT,307.2,4.35,D
32.61124,-91.62135,334.15,0.4,0.37,2026-08-29,1921,N20,nominal,2.0NRT,303.43,4.45,D
32.99021,-89.15327,334.14,0.49,0.41,2026-08-29,1921,N20,nominal,2.0NRT,303.76,4.53,D
33.09245,-88.53569,333.41,0.53,0.42,2026-08-29,1921,N20,nominal,2.0NRT,299.76,7.48,D
33.16518,-88.70373,332.99,0.52,0.41,2026-08-29,1921,N20,nominal,2.0NRT,301.02,4.04,D
17.88112,-89.29623,336.55,0.38,0.36,2026-08-29,1917,N20,nominal,2.0NRT,297.41,2.13,D
32.94715,-90.97498,347.96,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,304.33,34.42,D
32.94657,-90.97946,347.25,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,316.75,34.42,D
17.66642,-91.39614,335.16,0.41,0.37,2026-08-29,1917,N20,low,2.0NRT,304.33,2.18,D
32.95059,-90.97562,335.46,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,303.35,46.94,D
17.6658,-91.39996,332.93,0.41,0.37,2026-08-29,1917,N20,low,2.0NRT,304.04,2.18,D
33.27798,-88.26932,331.81,0.55,0.42,2026-08-29,1921,N20,nominal,2.0NRT,299.56,1.98,D
17.72986,-91.26261,336.8,0.41,0.37,2026-08-29,1917,N20,nominal,2.0NRT,305.24,2.58,D
32.95403,-90.97626,337.56,0.42,0.38,2026-08-29,1921,N20,nominal,2.0NRT,305.76,46.94,D
17.72393,-91.4496,334.66,0.41,0.37,2026-08-29,1917,N20,low,2.0NRT,307.97,8.18,D
33.37143,-87.96082,339.72,0.57,0.43,2026-08-29,1921,N20,nominal,2.0NRT,300.23,7.64,D
18.10926,-89.22414,335.76,0.39,0.36,2026-08-29,1917,N20,nominal,2.0NRT,301.03,2.93,D
33.43882,-88.56739,336.32,0.53,0.42,2026-08-29,1921,N20,nominal,2.0NRT,305.84,9.25,D
17.71743,-91.74695,342.75,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,308.27,6.34,D
17.7299,-91.69298,335.9,0.42,0.37,2026-08-29,1917,N20,low,2.0NRT,303.74,6.27,D
33.44055,-88.56927,347.23,0.53,0.42,2026-08-29,1921,N20,nominal,2.0NRT,308.84,10.41,D
33.34057,-90.43594,341.58,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,308.59,7.34,D
17.72086,-91.74753,335.88,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,306.59,6.34,D
33.3435,-90.44129,351.02,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,320.32,16.47,D
17.72021,-91.75143,347.04,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,306.98,6.34,D
33.34702,-90.44193,346.6,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,314.53,16.47,D
17.80001,-91.62953,343.94,0.42,0.37,2026-08-29,1917,N20,low,2.0NRT,307.69,11.39,D
33.34994,-90.44728,354.06,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,316.46,34.97,D
17.7784,-91.82652,342.69,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,310.7,7.14,D
33.35346,-90.44791,354.99,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,319.27,34.97,D
17.77711,-91.8344,336.5,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,307.81,6.21,D
33.35287,-90.45264,316.25,0.44,0.38,2026-08-29,1921,N20,low,2.0NRT,323.7,54.14,D
17.78183,-91.82715,335.45,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,310.01,7.84,D
33.3713,-90.33467,345.27,0.45,0.39,2026-08-29,1921,N20,nominal,2.0NRT,315,7.04,D
17.78054,-91.83503,349.52,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,312.42,8.07,D
33.35698,-90.44855,337.61,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,306.29,4.54,D
17.78397,-91.83564,345.01,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,309.09,8.07,D
33.35638,-90.45327,339.51,0.44,0.38,2026-08-29,1921,N20,nominal,2.0NRT,309.3,8.16,D
17.78741,-91.83627,341.41,0.42,0.38,2026-08-29,1917,N20,low,2.0NRT,310.57,15.9,D
33.50257,-89.96847,334.05,0.46,0.39,2026-08-29,1921,N20,low,2.0NRT,306.85,5.01,D
17.79084,-91.83688,351.64,0.42,0.38,2026-08-29,1917,N20,nominal,2.0NRT,312.4,15.9,D
32.4544,-97.04209,342.03,0.46,0.39,2026-08-29,1921,N20,low,2.0NRT,312.51,12.24,D
17.81364,-91.74007,334.18,0.42,0.38,2026-08-29,1917,N20,nominal,2.0NRT,301.55,2.14,D
34.08093,-86.18789,335.88,0.48,0.48,2026-08-29,1921,N20,nominal,2.0NRT,297.99,2.83,D
17.81833,-91.73287,333.85,0.42,0.38,2026-08-29,1917,N20,nominal,2.0NRT,302.18,1.53,D
